code,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,iterations,real_time,cpu_time,time_unit
tuned-id-compression,4,submitBlocks,64,4,16777216,1,774.747,860.248,ms
tuned-id-compression,4,submitBlocks,64,4,16777216,1,781.888,863.118,ms
tuned-id-compression,4,submitBlocks,128,4,16777216,1,793.477,866.173,ms
tuned-id-compression,4,submitBlocks,128,4,16777216,1,776.6,845.793,ms
tuned-id-compression,4,submitBlocks,128,4,16777216,1,774.963,843.851,ms
tuned-id-compression,4,submitBlocks,128,4,16777216,1,779.364,848.746,ms
tuned-id-compression,4,submitBlocks,128,4,16777216,1,783.746,853.337,ms
tuned-id-compression,4,submitBlocks,256,4,16777216,1,781.588,846.922,ms
tuned-id-compression,4,submitBlocks,256,4,16777216,1,776.227,843.799,ms
tuned-id-compression,4,submitBlocks,256,4,16777216,1,767.536,832.71,ms
tuned-id-compression,4,submitBlocks,256,4,16777216,1,763.252,829.544,ms
tuned-id-compression,4,submitBlocks,256,4,16777216,1,774.645,841.971,ms
tuned-id-compression,4,submitBlocks,512,4,16777216,1,760.314,824.712,ms
tuned-id-compression,4,submitBlocks,512,4,16777216,1,773.127,841.489,ms
tuned-id-compression,4,submitBlocks,512,4,16777216,1,773.164,837.182,ms
tuned-id-compression,4,submitBlocks,512,4,16777216,1,770.258,835.052,ms
tuned-id-compression,4,submitBlocks,512,4,16777216,1,773.801,838.022,ms
tuned-id-compression,4,submitBlocks,1024,4,16777216,1,774.381,841.541,ms
tuned-id-compression,4,submitBlocks,1024,4,16777216,1,769.007,834.019,ms
tuned-id-compression,4,submitBlocks,1024,4,16777216,1,773.671,840.263,ms
tuned-id-compression,4,submitBlocks,1024,4,16777216,1,776.05,841.888,ms
tuned-id-compression,4,submitBlocks,1024,4,16777216,1,774.483,841.013,ms
tuned-id-compression,4,submitBlocks,1048576,4,16777216,1,755.561,815.909,ms
tuned-id-compression,4,submitBlocks,1048576,4,16777216,1,766.047,828.482,ms
tuned-id-compression,4,submitBlocks,1048576,4,16777216,1,773.524,834.655,ms
tuned-id-compression,4,submitBlocks,1048576,4,16777216,1,765.929,827.414,ms
tuned-id-compression,4,submitBlocks,1048576,4,16777216,1,764.061,825.131,ms
tuned-id-compression,4,submitBlocks,8,1,33554432,1,799.117,1278,ms
tuned-id-compression,4,submitBlocks,8,1,33554432,1,546.805,1041.25,ms
tuned-id-compression,4,submitBlocks,8,1,33554432,1,527.708,988.998,ms
tuned-id-compression,4,submitBlocks,8,1,33554432,1,524.755,986.75,ms
tuned-id-compression,4,submitBlocks,8,1,33554432,1,518.783,1056.14,ms
tuned-id-compression,4,submitBlocks,16,1,33554432,2,383.62,660.429,ms
tuned-id-compression,4,submitBlocks,16,1,33554432,2,374.022,664.474,ms
tuned-id-compression,4,submitBlocks,16,1,33554432,2,381.438,658.104,ms
tuned-id-compression,4,submitBlocks,16,1,33554432,2,375.447,652.032,ms
tuned-id-compression,4,submitBlocks,16,1,33554432,2,379.588,676.037,ms
tuned-id-compression,4,submitBlocks,32,1,33554432,2,292.051,483.248,ms
tuned-id-compression,4,submitBlocks,32,1,33554432,2,297.287,488.341,ms
tuned-id-compression,4,submitBlocks,32,1,33554432,2,298.97,494.521,ms
tuned-id-compression,4,submitBlocks,32,1,33554432,2,301.744,491.025,ms
tuned-id-compression,4,submitBlocks,32,1,33554432,2,300.761,492.435,ms
tuned-id-compression,4,submitBlocks,64,1,33554432,3,266.082,422.665,ms
tuned-id-compression,4,submitBlocks,64,1,33554432,3,267.182,422.574,ms
tuned-id-compression,4,submitBlocks,64,1,33554432,3,265.625,421.583,ms
tuned-id-compression,4,submitBlocks,64,1,33554432,3,266.271,424.636,ms
tuned-id-compression,4,submitBlocks,64,1,33554432,3,264.828,421.392,ms
tuned-id-compression,4,submitBlocks,128,1,33554432,3,252.049,378.249,ms
tuned-id-compression,4,submitBlocks,128,1,33554432,3,250.305,377.652,ms
tuned-id-compression,4,submitBlocks,128,1,33554432,3,254.443,382.727,ms
tuned-id-compression,4,submitBlocks,128,1,33554432,3,251.842,378.573,ms
tuned-id-compression,4,submitBlocks,128,1,33554432,3,255.537,385.33,ms
tuned-id-compression,4,submitBlocks,256,1,33554432,3,245.9,364.97,ms
tuned-id-compression,4,submitBlocks,256,1,33554432,3,248.13,366.855,ms
tuned-id-compression,4,submitBlocks,256,1,33554432,3,249.344,370.727,ms
tuned-id-compression,4,submitBlocks,256,1,33554432,3,248.813,366.855,ms
tuned-id-compression,4,submitBlocks,256,1,33554432,3,248.02,365.779,ms
tuned-id-compression,4,submitBlocks,512,1,33554432,3,245.054,357.064,ms
tuned-id-compression,4,submitBlocks,512,1,33554432,3,245.127,358.036,ms
tuned-id-compression,4,submitBlocks,512,1,33554432,3,250.037,362.199,ms
tuned-id-compression,4,submitBlocks,512,1,33554432,3,248.854,360.929,ms
tuned-id-compression,4,submitBlocks,512,1,33554432,3,247.771,360.266,ms
tuned-id-compression,4,submitBlocks,1024,1,33554432,3,245.246,358.388,ms
tuned-id-compression,4,submitBlocks,1024,1,33554432,3,245.373,358.708,ms
tuned-id-compression,4,submitBlocks,1024,1,33554432,3,245.493,358.545,ms
tuned-id-compression,4,submitBlocks,1024,1,33554432,3,244.405,357.814,ms
tuned-id-compression,4,submitBlocks,1024,1,33554432,3,245.936,359.069,ms
tuned-id-compression,4,submitBlocks,1048576,1,33554432,3,245.563,348.645,ms
tuned-id-compression,4,submitBlocks,1048576,1,33554432,3,243.476,345.33,ms
tuned-id-compression,4,submitBlocks,1048576,1,33554432,3,242.799,344.831,ms
tuned-id-compression,4,submitBlocks,1048576,1,33554432,3,242.972,345.205,ms
tuned-id-compression,4,submitBlocks,1048576,1,33554432,3,244.712,349.369,ms
tuned-id-compression,4,submitBlocks,8,2,33554432,1,814.526,1295.84,ms
tuned-id-compression,4,submitBlocks,8,2,33554432,1,1108.41,1624.8,ms
tuned-id-compression,4,submitBlocks,8,2,33554432,1,1059.75,1523.54,ms
tuned-id-compression,4,submitBlocks,8,2,33554432,1,1047.51,1514.95,ms
tuned-id-compression,4,submitBlocks,8,2,33554432,1,1049.82,1592.75,ms
tuned-id-compression,4,submitBlocks,16,2,33554432,1,872.415,1130.99,ms
tuned-id-compression,4,submitBlocks,16,2,33554432,1,834.754,1141.91,ms
tuned-id-compression,4,submitBlocks,16,2,33554432,1,842.04,1104.81,ms
tuned-id-compression,4,submitBlocks,16,2,33554432,1,841.091,1105.09,ms
tuned-id-compression,4,submitBlocks,16,2,33554432,1,837.319,1135.56,ms
tuned-id-compression,4,submitBlocks,32,2,33554432,1,760.958,949.767,ms
tuned-id-compression,4,submitBlocks,32,2,33554432,1,729.869,923.375,ms
tuned-id-compression,4,submitBlocks,32,2,33554432,1,721.8,919.672,ms
tuned-id-compression,4,submitBlocks,32,2,33554432,1,716.76,913.4,ms
tuned-id-compression,4,submitBlocks,32,2,33554432,1,721.938,919.145,ms
tuned-id-compression,4,submitBlocks,64,2,33554432,1,690.241,856.028,ms
tuned-id-compression,4,submitBlocks,64,2,33554432,1,679.008,843.513,ms
tuned-id-compression,4,submitBlocks,64,2,33554432,1,669.056,831.379,ms
tuned-id-compression,4,submitBlocks,64,2,33554432,1,678.127,839.816,ms
tuned-id-compression,4,submitBlocks,64,2,33554432,1,672.314,836.354,ms
tuned-id-compression,4,submitBlocks,128,2,33554432,1,658.13,797.942,ms
tuned-id-compression,4,submitBlocks,128,2,33554432,1,625.76,745.761,ms
tuned-id-compression,4,submitBlocks,128,2,33554432,1,634.026,764.493,ms
tuned-id-compression,4,submitBlocks,128,2,33554432,1,638.453,764.591,ms
tuned-id-compression,4,submitBlocks,128,2,33554432,1,620.55,754.612,ms
tuned-id-compression,4,submitBlocks,256,2,33554432,1,618.053,739.666,ms
tuned-id-compression,4,submitBlocks,256,2,33554432,1,619.914,743.269,ms
tuned-id-compression,4,submitBlocks,256,2,33554432,1,628.205,752.649,ms
tuned-id-compression,4,submitBlocks,256,2,33554432,1,631.358,758.781,ms
tuned-id-compression,4,submitBlocks,256,2,33554432,1,629.304,752.437,ms
tuned-id-compression,4,submitBlocks,512,2,33554432,1,619.06,736.267,ms
tuned-id-compression,4,submitBlocks,512,2,33554432,1,634.215,751.064,ms
tuned-id-compression,4,submitBlocks,512,2,33554432,1,632.387,748.644,ms
tuned-id-compression,4,submitBlocks,512,2,33554432,1,622.895,741.049,ms
tuned-id-compression,4,submitBlocks,512,2,33554432,1,627.347,743.639,ms
tuned-id-compression,4,submitBlocks,1024,2,33554432,1,624.559,743.038,ms
tuned-id-compression,4,submitBlocks,1024,2,33554432,1,614.648,736.394,ms
tuned-id-compression,4,submitBlocks,1024,2,33554432,1,616.272,732.395,ms
tuned-id-compression,4,submitBlocks,1024,2,33554432,1,615.969,733.407,ms
tuned-id-compression,4,submitBlocks,1024,2,33554432,1,610.219,726.496,ms
tuned-id-compression,4,submitBlocks,1048576,2,33554432,1,594.288,702.509,ms
tuned-id-compression,4,submitBlocks,1048576,2,33554432,1,587.302,694.903,ms
tuned-id-compression,4,submitBlocks,1048576,2,33554432,1,584.59,691.464,ms
tuned-id-compression,4,submitBlocks,1048576,2,33554432,1,600.924,716.626,ms
tuned-id-compression,4,submitBlocks,1048576,2,33554432,1,583.008,694.636,ms
tuned-id-compression,4,submitBlocks,8,3,33554432,1,1298.54,1798.25,ms
tuned-id-compression,4,submitBlocks,8,3,33554432,1,1693.91,2233.45,ms
tuned-id-compression,4,submitBlocks,8,3,33554432,1,1707.66,2184.24,ms
tuned-id-compression,4,submitBlocks,8,3,33554432,1,1674.37,2160.4,ms
tuned-id-compression,4,submitBlocks,8,3,33554432,1,1686.97,2239.02,ms
tuned-id-compression,4,submitBlocks,16,3,33554432,1,1477.58,1739.67,ms
tuned-id-compression,4,submitBlocks,16,3,33554432,1,1445.72,1744.34,ms
tuned-id-compression,4,submitBlocks,16,3,33554432,1,1431.93,1708.95,ms
tuned-id-compression,4,submitBlocks,16,3,33554432,1,1409.01,1699.39,ms
tuned-id-compression,4,submitBlocks,16,3,33554432,1,1415.27,1728.14,ms
tuned-id-compression,4,submitBlocks,32,3,33554432,1,1275.19,1471.15,ms
tuned-id-compression,4,submitBlocks,32,3,33554432,1,1172.04,1372.65,ms
tuned-id-compression,4,submitBlocks,32,3,33554432,1,1166.47,1369.78,ms
tuned-id-compression,4,submitBlocks,32,3,33554432,1,1174.22,1377.09,ms
tuned-id-compression,4,submitBlocks,32,3,33554432,1,1173.33,1377.95,ms
tuned-id-compression,4,submitBlocks,64,3,33554432,1,1163.23,1327.61,ms
tuned-id-compression,4,submitBlocks,64,3,33554432,1,1048.78,1217.81,ms
tuned-id-compression,4,submitBlocks,64,3,33554432,1,1048.32,1215.34,ms
tuned-id-compression,4,submitBlocks,64,3,33554432,1,1049.07,1221.21,ms
tuned-id-compression,4,submitBlocks,64,3,33554432,1,1050.68,1219.78,ms
tuned-id-compression,4,submitBlocks,128,3,33554432,1,1051.28,1187.52,ms
tuned-id-compression,4,submitBlocks,128,3,33554432,1,1024.44,1166.15,ms
tuned-id-compression,4,submitBlocks,128,3,33554432,1,1020.18,1160.47,ms
tuned-id-compression,4,submitBlocks,128,3,33554432,1,1018.74,1159.4,ms
tuned-id-compression,4,submitBlocks,128,3,33554432,1,1024.01,1164.52,ms
tuned-id-compression,4,submitBlocks,256,3,33554432,1,1010.42,1141.47,ms
tuned-id-compression,4,submitBlocks,256,3,33554432,1,1038.43,1174.81,ms
tuned-id-compression,4,submitBlocks,256,3,33554432,1,1045.45,1178.29,ms
tuned-id-compression,4,submitBlocks,256,3,33554432,1,1039.25,1173.2,ms
tuned-id-compression,4,submitBlocks,256,3,33554432,1,1042.77,1174.33,ms
tuned-id-compression,4,submitBlocks,512,3,33554432,1,1037.1,1166.69,ms
tuned-id-compression,4,submitBlocks,512,3,33554432,1,1077.6,1205.16,ms
tuned-id-compression,4,submitBlocks,512,3,33554432,1,1069.33,1198.2,ms
tuned-id-compression,4,submitBlocks,512,3,33554432,1,1071.87,1199.27,ms
tuned-id-compression,4,submitBlocks,512,3,33554432,1,1069.59,1195.19,ms
tuned-id-compression,4,submitBlocks,1024,3,33554432,1,1056.04,1184.89,ms
tuned-id-compression,4,submitBlocks,1024,3,33554432,1,1056.68,1182.82,ms
tuned-id-compression,4,submitBlocks,1024,3,33554432,1,1052.41,1183.02,ms
tuned-id-compression,4,submitBlocks,1024,3,33554432,1,1049.01,1178.38,ms
tuned-id-compression,4,submitBlocks,1024,3,33554432,1,1061.45,1188.48,ms
tuned-id-compression,4,submitBlocks,1048576,3,33554432,1,1045.02,1159.22,ms
tuned-id-compression,4,submitBlocks,1048576,3,33554432,1,1010.79,1129.43,ms
tuned-id-compression,4,submitBlocks,1048576,3,33554432,1,1025.85,1145.96,ms
tuned-id-compression,4,submitBlocks,1048576,3,33554432,1,1019,1137.15,ms
tuned-id-compression,4,submitBlocks,1048576,3,33554432,1,1020.03,1136.84,ms
tuned-id-compression,4,submitBlocks,8,4,33554432,1,1938.61,2428.57,ms
tuned-id-compression,4,submitBlocks,8,4,33554432,1,2369.24,2925.98,ms
tuned-id-compression,4,submitBlocks,8,4,33554432,1,2356.38,2837.34,ms
tuned-id-compression,4,submitBlocks,8,4,33554432,1,2344.47,2840.57,ms
tuned-id-compression,4,submitBlocks,8,4,33554432,1,2380.2,2933.54,ms
tuned-id-compression,4,submitBlocks,16,4,33554432,1,2053.84,2321.83,ms
tuned-id-compression,4,submitBlocks,16,4,33554432,1,1915.79,2224.49,ms
tuned-id-compression,4,submitBlocks,16,4,33554432,1,1931.93,2210.36,ms
tuned-id-compression,4,submitBlocks,16,4,33554432,1,1934.02,2225.24,ms
tuned-id-compression,4,submitBlocks,16,4,33554432,1,1916.56,2250.47,ms
tuned-id-compression,4,submitBlocks,32,4,33554432,1,1797.44,1999.79,ms
tuned-id-compression,4,submitBlocks,32,4,33554432,1,1704.28,1912.16,ms
tuned-id-compression,4,submitBlocks,32,4,33554432,1,1723.57,1942.7,ms
tuned-id-compression,4,submitBlocks,32,4,33554432,1,1741.87,1951.8,ms
tuned-id-compression,4,submitBlocks,32,4,33554432,1,1721.45,1923.28,ms
tuned-id-compression,4,submitBlocks,64,4,33554432,1,1699.52,1875.61,ms
tuned-id-compression,4,submitBlocks,64,4,33554432,1,1654.61,1834.52,ms
tuned-id-compression,4,submitBlocks,64,4,33554432,1,1672.28,1853.87,ms
tuned-id-compression,4,submitBlocks,64,4,33554432,1,1695.83,1860.13,ms
tuned-id-compression,4,submitBlocks,64,4,33554432,1,1683.76,1857.14,ms
tuned-id-compression,4,submitBlocks,128,4,33554432,1,1647.66,1796.89,ms
tuned-id-compression,4,submitBlocks,128,4,33554432,1,1624.25,1769.94,ms
tuned-id-compression,4,submitBlocks,128,4,33554432,1,1633.01,1783.18,ms
tuned-id-compression,4,submitBlocks,128,4,33554432,1,1603.82,1747.87,ms
tuned-id-compression,4,submitBlocks,128,4,33554432,1,1616.7,1767.82,ms
tuned-id-compression,4,submitBlocks,256,4,33554432,1,1638.68,1778.46,ms
tuned-id-compression,4,submitBlocks,256,4,33554432,1,1577.15,1714.74,ms
tuned-id-compression,4,submitBlocks,256,4,33554432,1,1621.89,1760.38,ms
tuned-id-compression,4,submitBlocks,256,4,33554432,1,1600.19,1738.11,ms
tuned-id-compression,4,submitBlocks,256,4,33554432,1,1611.26,1748.29,ms
tuned-id-compression,4,submitBlocks,512,4,33554432,1,1595.14,1727.19,ms
tuned-id-compression,4,submitBlocks,512,4,33554432,1,1567.09,1699.73,ms
tuned-id-compression,4,submitBlocks,512,4,33554432,1,1580.87,1715.62,ms
tuned-id-compression,4,submitBlocks,512,4,33554432,1,1571.69,1706.82,ms
tuned-id-compression,4,submitBlocks,512,4,33554432,1,1567.04,1699.74,ms
tuned-id-compression,4,submitBlocks,1024,4,33554432,1,1561.6,1695.56,ms
tuned-id-compression,4,submitBlocks,1024,4,33554432,1,1567.87,1703.79,ms
tuned-id-compression,4,submitBlocks,1024,4,33554432,1,1546.22,1682.29,ms
tuned-id-compression,4,submitBlocks,1024,4,33554432,1,1549.49,1683.64,ms
tuned-id-compression,4,submitBlocks,1024,4,33554432,1,1574.77,1706.41,ms
tuned-id-compression,4,submitBlocks,1048576,4,33554432,1,1561.59,1685.26,ms
tuned-id-compression,4,submitBlocks,1048576,4,33554432,1,1609.17,1721.72,ms
tuned-id-compression,4,submitBlocks,1048576,4,33554432,1,1593.3,1714.25,ms
tuned-id-compression,4,submitBlocks,1048576,4,33554432,1,1595.73,1718.85,ms
tuned-id-compression,4,submitBlocks,1048576,4,33554432,1,1604.89,1727.69,ms
tuned-id-compression,4,submitBlocks,8,1,67108864,1,1669.41,2713.42,ms
tuned-id-compression,4,submitBlocks,8,1,67108864,1,1180.32,2162.98,ms
tuned-id-compression,4,submitBlocks,8,1,67108864,1,1150.68,2043.42,ms
tuned-id-compression,4,submitBlocks,8,1,67108864,1,1114.92,2025.9,ms
tuned-id-compression,4,submitBlocks,8,1,67108864,1,1139.91,2177.83,ms
tuned-id-compression,4,submitBlocks,16,1,67108864,1,818.877,1354.56,ms
tuned-id-compression,4,submitBlocks,16,1,67108864,1,847.378,1321.98,ms
tuned-id-compression,4,submitBlocks,16,1,67108864,1,839.854,1370.67,ms
tuned-id-compression,4,submitBlocks,16,1,67108864,1,874.792,1361.01,ms
tuned-id-compression,4,submitBlocks,16,1,67108864,1,845.777,1401.96,ms
tuned-id-compression,4,submitBlocks,32,1,67108864,1,662.912,1041.16,ms
tuned-id-compression,4,submitBlocks,32,1,67108864,1,658.553,1037.92,ms
tuned-id-compression,4,submitBlocks,32,1,67108864,1,666.027,1043.14,ms
tuned-id-compression,4,submitBlocks,32,1,67108864,1,652.634,1032.52,ms
tuned-id-compression,4,submitBlocks,32,1,67108864,1,649.705,1034.78,ms
tuned-id-compression,4,submitBlocks,64,1,67108864,1,616.666,928.005,ms
tuned-id-compression,4,submitBlocks,64,1,67108864,1,497.251,802.274,ms
tuned-id-compression,4,submitBlocks,64,1,67108864,1,493.684,807.81,ms
tuned-id-compression,4,submitBlocks,64,1,67108864,1,495.247,813.436,ms
tuned-id-compression,4,submitBlocks,64,1,67108864,1,492.639,805.067,ms
tuned-id-compression,4,submitBlocks,128,1,67108864,2,478.795,731.845,ms
tuned-id-compression,4,submitBlocks,128,1,67108864,2,476.074,729.373,ms
tuned-id-compression,4,submitBlocks,128,1,67108864,2,474.919,727.87,ms
tuned-id-compression,4,submitBlocks,128,1,67108864,2,475.138,729.358,ms
tuned-id-compression,4,submitBlocks,128,1,67108864,2,473.984,726.855,ms
tuned-id-compression,4,submitBlocks,256,1,67108864,2,468.612,704.403,ms
tuned-id-compression,4,submitBlocks,256,1,67108864,2,465.341,702.094,ms
tuned-id-compression,4,submitBlocks,256,1,67108864,2,465.831,700.831,ms
tuned-id-compression,4,submitBlocks,256,1,67108864,2,464.051,699.952,ms
tuned-id-compression,4,submitBlocks,256,1,67108864,2,464.935,699.868,ms
tuned-id-compression,4,submitBlocks,512,1,67108864,2,465.229,685.952,ms
tuned-id-compression,4,submitBlocks,512,1,67108864,2,461.803,683.732,ms
tuned-id-compression,4,submitBlocks,512,1,67108864,2,477.766,699.59,ms
tuned-id-compression,4,submitBlocks,512,1,67108864,2,470.567,691.552,ms
tuned-id-compression,4,submitBlocks,512,1,67108864,2,468.807,690.987,ms
tuned-id-compression,4,submitBlocks,1024,1,67108864,2,466.285,687.1,ms
tuned-id-compression,4,submitBlocks,1024,1,67108864,2,463.972,685.819,ms
tuned-id-compression,4,submitBlocks,1024,1,67108864,2,462.186,685.439,ms
tuned-id-compression,4,submitBlocks,1024,1,67108864,2,464.366,690.974,ms
tuned-id-compression,4,submitBlocks,1024,1,67108864,2,465.393,686.957,ms
tuned-id-compression,4,submitBlocks,1048576,1,67108864,2,454.002,660.567,ms
tuned-id-compression,4,submitBlocks,1048576,1,67108864,2,456.189,662.669,ms
tuned-id-compression,4,submitBlocks,1048576,1,67108864,2,457.455,661.189,ms
tuned-id-compression,4,submitBlocks,1048576,1,67108864,2,454.758,658.412,ms
tuned-id-compression,4,submitBlocks,1048576,1,67108864,2,456.734,660.725,ms
tuned-id-compression,4,submitBlocks,8,2,67108864,1,1532,2513.02,ms
tuned-id-compression,4,submitBlocks,8,2,67108864,1,2216.94,3304.59,ms
tuned-id-compression,4,submitBlocks,8,2,67108864,1,2188.34,3140.03,ms
tuned-id-compression,4,submitBlocks,8,2,67108864,1,2177.88,3119.05,ms
tuned-id-compression,4,submitBlocks,8,2,67108864,1,2163.6,3256.06,ms
tuned-id-compression,4,submitBlocks,16,2,67108864,1,1793.44,2301,ms
tuned-id-compression,4,submitBlocks,16,2,67108864,1,1771.17,2369.32,ms
tuned-id-compression,4,submitBlocks,16,2,67108864,1,1759.58,2292.96,ms
tuned-id-compression,4,submitBlocks,16,2,67108864,1,1770.99,2290.73,ms
tuned-id-compression,4,submitBlocks,16,2,67108864,1,1802.43,2385.13,ms
tuned-id-compression,4,submitBlocks,32,2,67108864,1,1600.11,1978.24,ms
tuned-id-compression,4,submitBlocks,32,2,67108864,1,1399.92,1789.54,ms
tuned-id-compression,4,submitBlocks,32,2,67108864,1,1415.56,1819.56,ms
tuned-id-compression,4,submitBlocks,32,2,67108864,1,1429.78,1828.76,ms
tuned-id-compression,4,submitBlocks,32,2,67108864,1,1429.8,1810.75,ms
tuned-id-compression,4,submitBlocks,64,2,67108864,1,1358.08,1680.57,ms
tuned-id-compression,4,submitBlocks,64,2,67108864,1,1315.38,1648.64,ms
tuned-id-compression,4,submitBlocks,64,2,67108864,1,1320.97,1648.32,ms
tuned-id-compression,4,submitBlocks,64,2,67108864,1,1352.03,1675.21,ms
tuned-id-compression,4,submitBlocks,64,2,67108864,1,1306.94,1628.51,ms
tuned-id-compression,4,submitBlocks,128,2,67108864,1,1313.53,1571.76,ms
tuned-id-compression,4,submitBlocks,128,2,67108864,1,1414.67,1670.37,ms
tuned-id-compression,4,submitBlocks,128,2,67108864,1,1414.36,1693.45,ms
tuned-id-compression,4,submitBlocks,128,2,67108864,1,1417.92,1690.34,ms
tuned-id-compression,4,submitBlocks,128,2,67108864,1,1400.29,1655,ms
tuned-id-compression,4,submitBlocks,256,2,67108864,1,1413.9,1666.11,ms
tuned-id-compression,4,submitBlocks,256,2,67108864,1,1439.86,1686.4,ms
tuned-id-compression,4,submitBlocks,256,2,67108864,1,1436.87,1675.5,ms
tuned-id-compression,4,submitBlocks,256,2,67108864,1,1441.55,1685.17,ms
tuned-id-compression,4,submitBlocks,256,2,67108864,1,1446.84,1692.94,ms
