idRandomization,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,blocksPerPermutationRange,promilleOfRanksThatFail,iterations,real_time,cpu_time,time_unit
TRUE,128,submitBlocks,64,4,16777216,4096,10,1,1181.69,1236.69,ms
TRUE,128,submitBlocks,64,4,16777216,4096,10,1,1171.67,1235.98,ms
TRUE,128,submitBlocks,64,4,16777216,4096,10,1,1150.77,1234.06,ms
TRUE,128,submitBlocks,64,4,16777216,4096,10,1,1129.74,1186.01,ms
TRUE,128,submitBlocks,64,4,16777216,4096,10,1,1189.5,1272.83,ms
TRUE,128,submitBlocks,64,4,16777216,4096,10,1,1167.13,1233.25,ms
TRUE,128,submitBlocks,64,4,16777216,4096,10,1,1174.33,1252.58,ms
TRUE,128,submitBlocks,64,4,16777216,4096,10,1,1152.64,1213.02,ms
TRUE,128,submitBlocks,64,5,16777216,4096,10,1,1285.97,1392.26,ms
TRUE,128,submitBlocks,64,5,16777216,4096,10,1,1302.77,1386.93,ms
TRUE,128,submitBlocks,64,5,16777216,4096,10,1,1302.38,1400.79,ms
TRUE,128,submitBlocks,64,5,16777216,4096,10,1,1335.85,1433.81,ms
TRUE,128,submitBlocks,64,5,16777216,4096,10,1,1357.69,1454.08,ms
TRUE,128,submitBlocks,64,5,16777216,4096,10,1,1354.76,1452.79,ms
TRUE,128,submitBlocks,64,5,16777216,4096,10,1,1224.57,1324.5,ms
TRUE,128,submitBlocks,64,5,16777216,4096,10,1,1378.16,1477.6,ms
TRUE,128,submitBlocks,64,5,16777216,4096,10,1,1382.07,1475.1,ms
TRUE,128,submitBlocks,64,5,16777216,4096,10,1,1317.52,1417.79,ms
TRUE,128,submitBlocks,64,6,16777216,4096,10,1,1496.73,1574.5,ms
TRUE,128,submitBlocks,64,6,16777216,4096,10,1,1574.37,1666.35,ms
TRUE,128,submitBlocks,64,6,16777216,4096,10,1,1524.79,1631.72,ms
TRUE,128,submitBlocks,64,6,16777216,4096,10,1,1534.44,1632.57,ms
TRUE,128,submitBlocks,64,6,16777216,4096,10,1,1531.68,1623.65,ms
TRUE,128,submitBlocks,64,6,16777216,4096,10,1,1529.32,1650.65,ms
TRUE,128,submitBlocks,64,6,16777216,4096,10,1,1507.72,1610.98,ms
TRUE,128,submitBlocks,64,6,16777216,4096,10,1,1541.98,1659.97,ms
TRUE,128,submitBlocks,64,6,16777216,4096,10,1,1613.3,1722.61,ms
TRUE,128,submitBlocks,64,6,16777216,4096,10,1,1590.81,1709.28,ms
TRUE,128,submitBlocks,64,4,16384,4096,10,1,63.9401,74.5655,ms
TRUE,128,submitBlocks,64,4,16384,4096,10,1,74.2796,74.3783,ms
TRUE,128,submitBlocks,64,4,16384,4096,10,1,45.987,46.0685,ms
TRUE,128,submitBlocks,64,4,16384,4096,10,1,58.3464,58.4858,ms
TRUE,128,submitBlocks,64,4,16384,4096,10,1,59.7024,59.7801,ms
